,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
1345,1795000,4,3,4060,13000,2,0,3,3,4060,0,2000,0,3770,23,25
1346,260000,3,2,1630,8018,1,0,0,3,1630,0,2003,0,2578,28,28
1347,751750,2,2,1880,5400,1,0,0,3,1880,0,1902,0,3423,35,53
1348,325000,3,1,1780,13095,1,0,0,4,1780,0,1983,0,2249,18,26
1349,344950,4,2,2330,6250,1,0,0,4,1400,930,1941,1998,3183,18,18
1350,457500,3,1,1840,4030,1,0,0,5,1050,790,1925,0,1157,35,51
1351,389000,5,2,2330,10750,1,0,0,4,1190,1140,1962,0,865,17,16
1352,515000,4,2,3200,6473,2,0,0,3,3200,0,2005,0,3434,32,37
1353,732000,3,2,2330,1987,2,0,4,3,1410,920,2004,2003,3623,35,50
1354,415000,3,2,1950,8868,1,0,0,3,1350,600,1964,2000,1020,36,67
1355,1655000,4,3,3080,4815,2,0,3,3,2300,780,1937,2009,2078,35,74
1356,535000,2,1,1040,5527,1,0,0,3,1040,0,1951,1994,3720,35,54
1357,540000,4,4,1960,3565,2,0,0,3,1960,0,1940,2003,1750,35,55
1358,525000,5,3,2750,3800,1,0,0,5,1750,1000,1926,0,3932,35,54
1359,570000,3,1,1930,36210,1,0,0,3,1930,0,1977,2004,1079,42,41
1360,569950,5,4,4850,40902,2,0,0,3,4850,0,2001,0,2612,14,13
1361,283200,4,2,1982,6406,2,0,0,3,1982,0,2004,2003,2281,18,18
1362,1100000,3,2,2640,4050,1,0,0,5,1750,890,1926,0,1024,35,53
1363,830000,4,2,1850,50662,1,0,0,3,1430,420,1978,0,3377,31,31
1364,495000,4,2,1940,9144,1,0,0,4,1430,510,1956,0,1395,3,6
1365,292050,5,3,2840,7199,1,0,0,3,1710,1130,2003,0,170,40,71
1366,415000,5,1,1900,10226,1,0,0,3,1130,770,1961,2004,4171,19,22
1367,295832,5,1,1410,6400,1,0,0,5,960,450,1955,0,1654,10,73
1368,450000,4,2,2520,8515,2,0,0,3,2520,0,1999,0,2419,11,11
1369,1381000,4,3,3160,9525,2,0,0,3,3160,0,1997,0,3293,23,25
1370,857000,4,3,3720,29043,2,0,0,3,3720,0,1991,0,54,19,21
1371,499950,3,3,1820,1501,2,0,0,3,1430,390,2014,0,3851,35,64
1372,465000,3,2,1560,8640,1,0,0,5,1560,0,1967,0,833,19,22
1373,329000,3,1,1600,5952,1,0,0,4,1150,450,1964,0,4062,35,49
1374,475000,3,2,1230,11502,1,0,0,4,1230,0,1984,0,1091,31,31
1375,255000,3,1,960,8100,1,0,0,3,960,0,1955,2005,1664,36,67
1376,435000,3,1,1270,4000,1,0,2,3,1270,0,1928,1954,2950,35,61
1377,685000,3,2,2810,7700,2,0,0,3,2810,0,2001,0,3648,3,5
1378,715000,2,2,2160,5581,1,0,0,3,2160,0,2002,0,2000,31,32
1379,780000,3,3,2520,2152,1,0,0,3,1560,960,1925,2006,1524,35,58
1380,345000,2,1,1180,844,2,0,0,3,990,190,2005,0,2668,35,64
1381,355000,4,2,1810,4970,2,0,0,3,1810,0,2003,0,102,32,37
1382,282000,3,2,1680,15711,1,0,0,3,1240,440,1994,0,1629,18,19
1383,244000,3,1,910,5250,1,0,0,4,910,0,1971,0,550,6,68
1384,967500,3,3,3250,5797,2,0,2,4,2370,880,1951,1999,2544,35,74
1385,375000,3,1,2000,14913,1,0,0,3,1832,308,1965,1993,3444,35,57
1386,1600000,3,3,3790,14913,1,0,0,3,1832,308,1985,0,1365,35,70
1387,527500,3,1,2310,14913,1,0,0,3,1832,308,1977,2004,1583,16,15
1388,994000,3,2,2510,14913,1,0,0,3,1832,308,1932,2002,2665,35,74
1389,313000,3,1,1320,14913,1,0,0,3,1832,308,1948,1985,1028,36,62
1390,587000,3,2,2370,14913,1,0,0,3,1832,308,1979,2014,2587,31,32
1391,304000,3,1,900,14913,1,0,0,3,1832,308,1972,0,3971,19,22
1392,675000,3,2,2540,14913,1,0,0,3,1832,308,1940,2001,418,35,70
1393,305000,4,1,2100,14913,1,0,0,3,1832,308,1968,0,1179,32,36
1394,280000,3,1,1200,14913,1,0,0,3,1832,308,1943,2002,116,35,69
1395,960000,5,4,3720,14913,1,0,0,3,1832,308,2005,0,811,33,43
1396,500000,3,2,1760,14913,1,0,0,3,1832,308,1988,2000,2917,16,17
1397,274950,3,1,1670,14913,1,0,0,3,1832,308,1987,2000,1237,9,26
1398,455600,3,2,2420,14913,1,0,0,3,1832,308,1998,2006,3783,38,38
1399,970000,5,3,3480,14913,1,0,0,3,1832,308,1964,0,2851,23,25
1400,312900,4,2,1630,14913,1,0,0,3,1832,308,2003,0,2084,21,23
1401,535000,4,2,2340,14913,1,0,0,3,1832,308,1921,2013,66,35,65
1402,427000,2,1,920,14913,1,0,0,3,1832,308,1910,2006,4044,35,47
1403,405000,2,1,910,14913,1,0,0,3,1832,308,1942,1999,4089,35,54
1404,480000,3,1,1150,14913,1,0,0,3,1832,308,1943,2002,3055,35,61
1405,725000,3,1,2500,14913,1,0,0,3,1832,308,1940,1996,3062,35,50
1406,293000,4,2,3250,14913,1,0,0,3,1832,308,1973,2013,1279,1,45
1407,268000,4,2,1930,14913,1,0,0,3,1832,308,1967,0,708,6,69
1408,475000,4,3,3400,14913,1,0,0,3,1832,308,1991,0,1532,41,40
1409,488000,3,2,1590,14913,1,0,0,3,1832,308,1985,0,3723,35,56
1410,760000,4,2,3330,14913,1,0,0,3,1832,308,2009,0,778,31,31
1411,1710000,5,4,4590,14913,1,0,0,3,1832,308,2009,0,3678,19,21
1412,754950,3,2,2610,14913,1,0,0,3,1832,308,2014,0,434,19,21
1413,263900,3,2,1658,14913,1,0,0,3,1832,308,2014,0,1792,10,73
1414,460000,3,3,1600,14913,1,0,0,3,1832,308,2006,0,3994,35,56
1415,399950,3,3,1296,14913,1,0,0,3,1832,308,2009,0,490,35,60
1416,370000,2,2,1280,14913,1,0,0,3,1832,308,2009,0,2954,35,57
1417,1149000,4,3,5940,14913,1,0,0,3,1832,308,2004,2003,3662,38,38
1418,450800,4,3,2510,14913,1,0,0,3,1832,308,2009,0,2866,32,34
1419,627000,3,3,2710,14913,1,0,0,3,1832,308,2005,0,4410,16,15
1420,495000,3,2,1750,14913,1,0,0,3,1832,308,2013,1923,2992,35,57
1421,310000,3,1,1430,14913,1,0,0,3,1832,308,1927,0,4107,17,16
1422,550000,4,1,1660,14913,1,0,0,3,1832,308,1933,0,3611,31,31
1423,215000,2,1,1320,14913,1,0,0,3,1832,308,1943,0,2120,6,69
1424,799000,4,3,2580,14913,1,0,0,3,1832,308,1984,0,2117,31,32
1425,630000,4,2,2740,14913,1,0,0,3,1832,308,1993,0,1491,42,44
1426,267000,3,2,2495,14913,1,0,0,3,1832,308,2007,0,2819,14,0
1427,900000,6,2,2300,14913,1,0,0,3,1832,308,1950,1985,2467,23,25
1428,365000,3,1,1300,14913,1,0,0,3,1832,308,1963,2008,3875,17,16
1429,544500,4,2,2230,14913,1,0,0,3,1832,308,1974,0,2528,16,43
1430,599000,4,2,2020,14913,1,0,0,3,1832,308,1917,2014,2646,35,59
1431,815000,4,2,2000,14913,1,0,0,3,1832,308,2001,0,3968,35,54
1432,254000,2,1,1060,14913,1,0,0,3,1832,308,1952,0,1215,36,62
1433,740000,2,1,2080,14913,1,0,0,3,1832,308,1923,0,2740,35,56
1434,225000,3,2,2030,14913,1,0,0,3,1832,308,1979,0,2894,1,0
1435,925000,3,2,2690,14913,1,0,0,3,1832,308,1943,0,3765,35,54
1436,1285000,4,2,3240,14913,1,0,0,3,1832,308,1946,0,3562,35,48
1437,537000,3,2,1550,14913,1,0,0,3,1832,308,1999,0,210,19,21
1438,335000,4,2,1480,14913,1,0,0,3,1832,308,1910,0,3569,35,51
1439,840000,4,2,3040,14913,1,0,0,3,1832,308,1906,2014,2621,35,46
1440,224000,3,1,1560,14913,1,0,0,3,1832,308,1964,0,3107,1,0
1441,395000,3,2,2250,14913,1,0,0,3,1832,308,2006,0,3747,32,37
1442,450000,3,1,1100,14913,1,0,0,3,1832,308,1917,2009,2985,35,55
1443,681000,3,1,1700,14913,1,0,0,3,1832,308,1907,1983,3005,35,57
1444,898000,5,1,2680,14913,1,0,0,3,1832,308,1963,0,2241,3,3
1445,370000,3,1,800,14913,1,0,0,3,1832,308,1908,0,533,35,47
1446,429000,2,1,1350,14913,1,0,0,3,1832,308,2005,0,1925,31,32
1447,150000,3,1,820,14913,1,0,0,3,1832,308,1910,2006,4127,35,49
1448,555000,3,2,3160,14913,1,0,0,3,1832,308,2006,0,252,5,9
1449,326000,3,2,1720,14913,1,0,0,3,1832,308,1958,1972,1447,32,36
1450,225000,3,2,1680,14913,1,0,0,3,1832,308,1994,0,2545,1,45
1451,245100,3,1,1300,14913,1,0,0,3,1832,308,1996,0,219,1,45
1452,665000,3,2,2190,14913,1,0,0,3,1832,308,1987,2000,710,33,42
1453,535000,3,2,1720,14913,1,0,0,3,1832,308,1994,0,3119,16,17
1454,305000,3,1,1160,14913,1,0,0,3,1832,308,1968,1997,1075,42,44
1455,999000,7,4,3150,14913,1,0,0,3,1832,308,1957,2005,3817,3,6
1456,215000,3,1,1210,14913,1,0,0,3,1832,308,1983,0,574,28,28
1457,432500,3,1,1980,14913,1,0,0,3,1832,308,1965,1993,4148,35,47
1458,655000,4,2,2990,14913,1,0,0,3,1832,308,2003,0,1871,33,42
1459,266200,3,1,1430,14913,1,0,0,3,1832,308,1966,0,834,32,37
1460,244615,3,2,2060,14913,1,0,0,3,1832,308,1999,0,4271,18,20
1461,460000,4,3,2230,14913,1,0,0,3,1832,308,1991,0,2330,18,18
1462,370000,4,2,3090,14913,1,0,0,3,1832,308,1995,0,2806,14,13
1463,465000,6,3,4250,14913,1,0,0,3,1832,308,1967,2011,2458,14,2
1464,1175000,3,2,1970,14913,1,0,0,3,1832,308,1937,1998,3578,35,63
1465,189000,2,2,1700,14913,1,0,0,3,1832,308,1927,0,3395,1,1
1466,820000,3,2,2510,14913,1,0,0,3,1832,308,1995,0,3750,35,63
1467,968000,6,2,3610,14913,1,0,0,3,1832,308,1959,0,1671,33,43
1468,1400000,4,3,2980,14913,1,0,0,3,1832,308,1900,2014,2586,35,64
1469,438750,3,1,1610,14913,1,0,0,3,1832,308,1947,1988,1631,35,60
1470,1210000,4,2,3650,14913,1,0,0,3,1832,308,1951,2003,3352,35,54
1471,600000,4,2,2510,14913,1,0,0,3,1832,308,1960,2012,716,19,22
1472,589000,3,1,1110,14913,1,0,0,3,1832,308,1932,2002,2667,35,74
1473,590000,3,2,1650,14913,1,0,0,3,1832,308,1926,1993,2871,35,55
1474,479900,3,2,1980,14913,1,0,0,3,1832,308,1994,0,2252,18,26
1475,210000,2,1,880,14913,1,0,0,3,1832,308,2007,0,4324,35,61
1476,745000,3,1,1490,14913,1,0,0,3,1832,308,1947,1988,159,2,3
1477,840500,3,2,2520,14913,1,0,0,3,1832,308,1906,1990,1540,35,58
1478,420000,3,1,1820,14913,1,0,0,3,1832,308,1977,2004,3031,31,32
1479,565000,7,4,4140,14913,1,0,0,3,1832,308,1978,0,774,35,60
1480,840000,4,2,3420,14913,1,0,0,3,1832,308,2000,0,1696,33,42
1481,681716,4,2,3150,14913,1,0,0,3,1832,308,2006,0,479,32,34
1482,600000,3,1,1580,14913,1,0,0,3,1832,308,1967,2011,535,3,4
1483,380000,3,2,1660,14913,1,0,0,3,1832,308,1949,1998,3376,35,63
1484,168500,3,1,1100,14913,1,0,0,3,1832,308,1969,2010,1338,9,26
1485,355000,2,1,1270,14913,1,0,0,3,1832,308,1920,0,3034,35,47
1486,277000,4,1,1450,14913,1,0,0,3,1832,308,1964,2000,15,35,65
1487,236000,4,2,1830,14913,1,0,0,3,1832,308,1989,0,3126,14,13
1488,270000,3,1,1300,14913,1,0,0,3,1832,308,1918,1953,639,35,49
1489,700000,2,1,2320,14913,1,0,0,3,1832,308,1925,2000,1519,35,64
1490,425000,4,2,1680,14913,1,0,0,3,1832,308,1979,0,3839,17,16
1491,635000,3,2,2300,14913,1,0,0,3,1832,308,1921,0,2341,35,64
1492,510250,3,1,1400,14913,1,0,0,3,1832,308,1951,1994,4153,35,56
1493,960000,4,2,2410,14913,1,0,0,3,1832,308,1929,0,3786,35,56
1494,254000,3,2,1480,14913,1,0,0,3,1832,308,1992,0,1782,21,23
1495,299000,3,1,1390,14913,1,0,0,3,1832,308,1954,1979,2177,36,67
1496,175000,2,1,830,14913,1,0,0,3,1832,308,1996,0,1897,21,23
1497,157500,2,1,740,14913,1,0,0,3,1832,308,1949,1998,1653,18,19
1498,580000,5,2,1940,14913,1,0,0,3,1832,308,1945,0,4026,35,54
1499,124740,3,1,1340,14913,1,0,0,3,1832,308,1978,2000,2582,18,26
1500,1970000,8,3,4440,14913,1,0,0,3,1832,308,1959,0,433,35,53
1501,285000,2,1,800,14913,1,0,0,3,1832,308,1954,2005,691,35,60
1502,242000,3,1,1310,14913,1,0,0,3,1832,308,1979,2014,1825,34,73
1503,840000,4,1,2330,14913,1,0,0,3,1832,308,1924,1956,3380,35,48
1504,474800,2,3,1400,14913,1,0,0,3,1832,308,2000,0,2882,35,47
1505,490000,4,2,2360,14913,1,0,0,3,1832,308,2003,0,614,42,41
1506,465000,3,2,1840,14913,1,0,0,3,1832,308,2003,0,328,19,22
1507,515000,4,2,2680,14913,1,0,0,3,1832,308,2004,2003,2869,38,38
1508,430000,3,3,3890,14913,1,0,0,3,1832,308,1943,2007,155,35,71
1509,253400,3,2,1400,14913,1,0,0,3,1832,308,1968,0,98,14,2
1510,355000,3,2,2400,14913,1,0,0,3,1832,308,1990,2009,3285,14,13
1511,740000,4,2,2920,14913,1,0,0,3,1832,308,1998,0,2422,13,14
1512,186950,2,2,1390,14913,1,0,0,3,1832,308,1986,0,2589,14,2
1513,306000,3,2,1680,14913,1,0,0,3,1832,308,1984,0,1123,32,36
1514,510000,4,1,2040,14913,1,0,0,3,1832,308,1961,2001,998,3,6
1515,345000,2,1,1080,14913,1,0,0,3,1832,308,1940,1996,4123,35,56
1516,875000,3,2,2280,14913,1,0,0,3,1832,308,1917,0,1436,35,47
1517,700000,4,3,4490,14913,1,0,0,3,1832,308,2006,0,3762,38,38
1518,1400000,4,3,4700,14913,1,0,0,3,1832,308,2005,0,3553,35,55
1519,499950,4,2,2798,14913,1,0,0,3,1832,308,2012,1912,1564,32,33
1520,739000,3,2,2810,14913,1,0,0,3,1832,308,2005,0,373,31,31
1521,363000,4,2,3753,14913,1,0,0,3,1832,308,2008,0,2746,14,13
1522,782000,4,3,3910,14913,1,0,0,3,1832,308,2007,0,3327,16,17
1523,325000,2,2,1050,14913,1,0,0,3,1832,308,2005,0,983,35,64
1524,485000,4,1,1600,14913,1,0,0,3,1832,308,1916,0,449,35,47
1525,452000,4,2,2590,14913,1,0,0,3,1832,308,1968,0,1570,17,16
1526,264950,4,2,1720,14913,1,0,0,3,1832,308,1978,2000,2795,14,13
1527,472000,6,2,4410,14913,1,0,0,3,1832,308,1965,0,4043,14,2
1528,267500,3,1,1590,14913,1,0,0,3,1832,308,1957,2000,1379,34,72
1529,565000,4,2,2440,14913,1,0,0,3,1832,308,1996,0,2159,31,32
1530,535000,3,2,1360,14913,1,0,0,3,1832,308,2003,0,3370,35,54
1531,389000,2,1,910,14913,1,0,0,3,1832,308,1952,2008,1685,35,54
1532,400000,4,1,1390,14913,1,0,0,3,1832,308,1965,1993,1791,35,62
1533,264000,3,1,1470,14913,1,0,0,3,1832,308,1958,1972,884,18,26
1534,690000,4,2,2920,14913,1,0,0,3,1832,308,1990,0,2210,16,17
1535,412000,3,1,1950,14913,1,0,0,3,1832,308,1985,0,2645,18,26
1536,695000,3,2,2390,14913,1,0,0,3,1832,308,2006,0,257,33,42
1537,246500,3,1,1270,14913,1,0,0,3,1832,308,1964,0,183,18,19
1538,230000,2,1,950,14913,1,0,0,3,1832,308,1958,2004,1256,32,36
1539,302000,2,1,900,14913,1,0,0,3,1832,308,1925,0,1505,12,12
1540,820000,4,2,2280,14913,1,0,0,3,1832,308,1940,1984,4055,35,58
1541,145000,3,1,1010,14913,1,0,0,3,1832,308,1954,2005,794,34,69
1542,436500,2,1,1260,14913,1,0,0,3,1832,308,1951,1994,2535,35,56
1543,2453500,4,3,4730,14913,1,0,0,3,1832,308,1935,0,790,35,53
1544,672000,3,2,2620,14913,1,0,0,3,1832,308,1992,0,2679,31,32
1545,680000,3,2,2330,14913,1,0,0,3,1832,308,1927,0,3602,35,54
1546,750500,5,3,2170,14913,1,0,0,3,1832,308,1911,1966,27,35,48
1547,550000,5,2,2450,14913,1,0,0,3,1832,308,1900,1955,132,35,62
1548,266500,4,1,1880,14913,1,0,0,3,1832,308,1978,2000,2696,14,13
1549,619000,4,2,2300,14913,1,0,0,3,1832,308,1915,0,2561,35,56
1550,405000,3,2,1240,14913,1,0,0,3,1832,308,1988,2000,3600,31,32
1551,300000,2,1,820,14913,1,0,0,3,1832,308,1916,0,3843,35,62
1552,231000,4,2,1530,14913,1,0,0,3,1832,308,1942,1983,942,32,36
1553,790000,5,3,2900,14913,1,0,0,3,1832,308,1967,0,3294,3,4
1554,400000,4,2,1240,14913,1,0,0,3,1832,308,1987,2000,399,35,60
1555,950000,4,3,4140,14913,1,0,0,3,1832,308,2000,0,4144,25,37
1556,450000,4,2,2240,14913,1,0,0,3,1832,308,1956,0,2133,35,49
1557,595000,3,2,1480,5000,1,0,0,4,750,730,1928,0,3972,35,56
1558,332000,3,2,2270,8876,1,0,0,3,1380,890,1977,2004,2577,32,36
1559,155000,3,1,1250,6250,1,0,0,2,1030,220,1949,0,4086,35,51
1560,400000,5,2,1930,9747,1,0,0,4,1020,910,1962,0,1656,17,16
1561,349000,4,1,1700,7800,1,0,0,5,1120,580,1981,0,3238,32,37
1562,529000,3,1,1590,6420,1,0,0,3,1590,0,1944,0,3253,35,63
1563,405000,5,1,1880,10000,1,0,0,3,960,920,1963,2008,113,19,22
1564,635200,4,1,1640,4240,1,0,0,5,920,720,1921,0,3705,35,56
1565,540000,3,1,2600,5085,1,0,0,4,1400,1200,1940,2001,3074,35,61
1566,402000,2,1,710,1173,2,0,0,4,710,0,1943,0,1980,35,46
1567,3100000,6,4,6980,15682,3,0,4,4,5330,1650,1999,0,3448,23,25
1568,329932,3,1,1460,5040,1,0,0,3,1100,360,1971,0,271,35,62
1569,300000,3,2,2080,9827,2,0,0,3,2080,0,1989,0,3337,14,13
1570,525000,5,2,2630,9216,2,0,0,3,2630,0,2003,0,2373,11,11
1571,2750000,4,3,4430,21000,2,0,0,3,4430,0,1952,2007,2671,22,24
1572,602500,4,2,2760,6850,2,0,0,3,2760,0,1999,0,3943,25,34
1573,400000,4,2,1670,12056,1,0,0,3,1670,0,1955,2005,3840,17,16
1574,445000,4,1,1990,4725,1,0,0,4,1190,800,1944,0,2907,35,61
1575,525000,3,3,2600,5238,1,0,3,3,1890,710,1989,0,2436,10,73
1576,395000,2,1,1320,1824,1,0,0,4,1320,0,1909,1989,1619,35,64
1577,510000,3,1,2240,3800,2,0,0,3,1370,870,1929,0,4079,35,54
1578,723000,4,2,1960,8680,1,0,0,4,1290,670,1959,0,1958,3,3
1579,503000,3,2,2590,108900,2,0,0,3,1980,610,1988,2000,1777,21,23
1580,672500,4,2,2620,6707,2,0,0,3,2620,0,2000,0,1883,33,43
1581,860000,3,2,2770,9136,2,0,0,3,2770,0,1991,0,1254,3,5
1582,475300,3,1,2110,10005,1,0,0,5,1110,1000,1924,1956,4365,19,21
1583,295000,4,2,2290,4539,2,0,0,3,2290,0,2001,0,3457,32,36
1584,1425000,4,4,4960,6000,2,0,0,3,3680,1280,1909,2003,2234,35,52
1585,250000,2,1,1110,26051,1,0,0,3,1110,0,1951,1994,2650,34,69
1586,658000,4,2,3310,6166,2,0,0,3,3310,0,2008,0,4201,38,38
1587,83000,2,1,900,8580,1,0,0,3,900,0,1918,0,885,40,69
1588,685000,3,1,1940,7313,1,0,1,4,1440,500,1960,2001,4190,35,63
1589,210000,3,1,1590,7617,2,0,0,3,1590,0,1986,0,1156,10,73
1590,650880,3,2,2930,6050,2,0,0,3,2930,0,2008,0,2787,38,38
1591,350000,4,2,2040,22653,2,0,0,3,2040,0,2011,0,2097,35,69
1592,305000,2,2,1000,905,3,0,0,3,1000,0,2006,0,3925,35,56
1593,645000,3,3,1730,1229,2,0,2,3,1320,410,2008,0,1581,35,58
1594,385000,3,1,1220,4800,1,0,0,3,1220,0,1901,0,1536,35,59
1595,860000,3,2,3060,12095,2,0,0,3,3060,0,1983,2009,3295,3,5
1596,395000,4,2,2910,5000,2,0,0,3,2910,0,2002,0,2115,9,26
1597,260000,3,1,1050,5850,1,0,0,3,1050,0,1980,0,1153,6,68
1598,196440,3,2,1560,7352,1,0,0,3,1560,0,1992,0,617,0,0
1599,425000,3,1,1680,3000,1,0,2,4,840,840,1900,1971,4297,35,47
1600,2400000,4,3,4140,20734,1,0,1,3,3300,840,1977,2005,4326,8,3
1601,369000,3,2,1550,8509,1,0,0,3,1150,400,1959,1989,4051,35,49
1602,1385000,6,2,5700,20000,1,0,4,4,2850,2850,1977,0,3270,3,5
1603,349900,3,2,2200,7278,2,0,0,3,2200,0,1990,2009,1059,32,36
1604,650000,2,2,1740,2500,2,0,2,3,1210,530,1994,0,2626,35,53
1605,299950,3,1,1210,9525,1,0,0,3,1210,0,1955,2005,4135,35,49
1606,625000,4,3,4240,25639,2,0,3,3,3550,690,1989,0,2569,14,13
1607,190000,3,2,1590,11745,1,0,0,3,1090,500,1978,0,2354,1,0
1608,715000,4,1,3420,7200,1,0,3,5,1770,1650,1947,0,169,35,60
1609,659000,4,2,3190,11375,1,0,0,5,2210,980,1946,0,97,35,60
1610,490000,3,1,1920,5405,1,0,2,4,960,960,1947,1988,3343,35,61
1611,415000,2,1,1340,4664,1,0,0,3,1340,0,2004,2003,676,31,32
1612,750000,3,1,1700,8400,1,0,0,3,1460,240,1947,2012,2868,35,74
1613,700000,4,2,2310,3570,1,0,0,3,1490,820,1927,2014,4088,35,47
1614,425000,3,1,1510,44000,1,0,0,3,1240,270,1989,0,563,27,27
1615,642000,3,2,2670,10082,1,0,0,3,2670,0,1987,2000,2420,33,42
1616,655000,4,2,2060,8470,1,0,0,3,1440,620,1983,2009,3311,3,5
1617,1365000,3,2,2090,6000,1,0,0,4,2090,0,1928,0,2956,35,48
1618,458000,5,2,3090,23265,1,0,0,3,2990,100,1957,2000,4355,5,9
1619,330000,2,2,1240,1546,2,0,0,3,1240,0,2007,0,3172,35,51
1620,384950,3,2,1860,3690,2,0,0,3,1860,0,2000,0,3937,17,16
1621,560000,3,1,2000,7350,1,0,0,3,2000,0,1953,0,144,35,70
1622,950000,4,1,2500,92347,1,0,0,4,1500,1000,1970,0,3947,23,25
1623,465000,4,2,1820,20349,1,0,0,5,1340,480,1977,0,1078,42,41
1624,425000,3,2,1820,8058,1,0,0,3,1260,560,1974,0,761,19,22
1625,315000,3,2,1060,5750,1,0,0,3,1060,0,1981,2013,3499,35,61
1626,530000,3,2,1950,9906,2,0,0,3,1950,0,1988,2000,1975,33,42
1627,399000,2,1,940,4800,1,0,0,4,940,0,1911,1955,2637,35,55
1628,168000,2,1,1220,3568,1,0,0,4,1220,0,1976,1992,2095,10,73
1629,1886700,5,3,4180,17935,2,0,0,3,4180,0,2004,2003,2161,3,3
1630,374000,3,1,1200,9800,1,0,0,4,1200,0,1971,0,1055,42,41
1631,740000,5,3,3990,18897,2,0,0,3,3090,900,1937,2010,1292,35,60
1632,280000,2,1,1880,7560,1,0,0,3,940,940,1919,2001,4174,35,61
1633,322000,4,2,2280,7200,2,0,0,3,2280,0,1994,0,13,18,18
1634,459900,3,1,2580,11000,1,0,0,4,1290,1290,1951,1999,3242,3,5
1635,750000,4,2,2600,4674,1,0,0,3,1560,1040,1976,0,3763,35,54
1636,1256500,4,2,3150,13700,2,0,0,4,3150,0,1966,0,4164,23,25
1637,3710000,4,3,5550,28078,2,0,2,4,3350,2200,2000,0,2661,22,24
1638,427000,5,2,2220,4000,1,0,0,3,1230,990,1973,2013,2583,35,64
1639,800000,2,2,1730,31491,2,1,2,4,1730,0,1947,1988,29,41,40
1640,735000,4,3,2840,4120,1,0,0,4,2060,780,1931,0,2964,35,57
1641,642000,4,2,2560,8780,2,0,0,3,2560,0,1992,0,2999,16,17
1642,240000,3,2,1330,6000,1,0,0,4,630,700,1900,1971,3455,35,51
1643,645500,2,1,1890,5202,1,0,0,4,1890,0,1909,1989,3741,35,56
1644,840000,7,4,4290,37607,1,0,0,5,4290,0,1982,0,719,16,15
1645,475000,2,2,1540,54450,2,0,0,3,1540,0,1983,2009,2722,31,32
1646,568000,4,2,2340,50233,1,0,0,4,1170,1170,1966,0,1836,33,43
1647,325000,3,1,2180,10230,1,0,0,4,1090,1090,1961,2001,4357,35,57
1648,825500,3,2,2780,11964,2,0,0,3,2780,0,2009,0,524,19,22
1649,499431,4,2,2620,6019,2,0,0,3,2620,0,2013,1923,237,27,27
1650,919204,4,3,3760,5000,2,0,0,3,2860,900,2014,0,2404,35,56
1651,545000,4,2,2720,4738,2,0,0,3,2720,0,2012,1912,2831,38,38
1652,660000,3,2,2675,40910,2,0,0,3,2675,0,1984,0,1765,33,43
1653,538888,5,2,2080,13189,2,0,0,3,2080,0,1987,2000,1921,33,42
1654,693000,3,2,2460,12028,2,0,0,3,2460,0,1996,0,4414,31,31
1655,289950,3,2,1960,3480,2,0,0,3,1960,0,2004,2003,2412,32,34
1656,587000,4,2,2550,6256,2,0,0,3,2550,0,1992,0,628,42,41
1657,615000,3,2,1760,1146,3,0,0,3,1760,0,2014,0,3595,35,59
1658,459000,3,1,1620,7330,1,0,0,4,1090,530,1974,0,4347,19,22
1659,243000,3,1,1790,12000,1,0,0,3,1040,750,1960,2012,1927,10,73
1660,1505000,4,3,3480,7232,2,0,0,3,2580,900,1926,2010,1521,35,64
1661,660000,4,1,2780,9900,2,0,0,4,2780,0,1978,2000,1723,33,42
1662,1595000,5,3,3640,8239,2,0,3,3,2540,1100,1982,0,1303,3,7
1663,250000,1,1,750,4000,1,0,0,3,750,0,1918,0,3176,35,63
1664,315000,3,1,960,6634,1,0,0,3,960,0,1952,2008,1296,35,60
1665,404000,3,1,2030,8880,1,0,0,3,1330,700,1963,2008,3353,35,51
1666,559900,3,2,2930,5569,1,0,0,3,1860,1070,2004,2003,1508,42,41
1667,285000,2,2,1380,1073,2,0,0,3,1140,240,2011,0,2382,35,61
1668,500000,3,2,1720,5525,1,0,2,5,960,760,1941,0,3342,35,51
1669,380000,2,1,1210,4800,1,0,0,3,1060,150,1950,2005,3254,35,51
1670,469000,3,1,950,4250,1,0,0,5,950,0,1948,1985,1529,35,59
1671,405000,2,1,1710,4234,2,0,0,3,1330,380,1920,1979,3081,35,63
1672,439900,2,2,1410,12282,1,0,0,5,1410,0,1909,1988,2581,29,29
1673,525000,4,2,2910,7631,2,0,2,3,2910,0,2006,0,2179,21,23
1674,580000,4,2,2220,7064,2,0,0,3,2220,0,1988,2000,3042,16,17
1675,1250000,5,2,2140,14913,1,0,0,3,1832,308,2006,0,3863,23,25
1676,275000,3,2,2140,14913,1,0,0,3,1832,308,2006,0,2024,21,23
1677,629000,3,2,2140,14913,1,0,0,3,1832,308,2006,0,2076,35,74
1678,395000,1,2,2140,14913,1,0,0,3,1832,308,2006,0,3644,35,50
1679,965000,4,2,2140,14913,1,0,0,3,1832,308,2006,0,81,35,53
1680,820000,3,2,2140,14913,1,0,0,3,1832,308,2006,0,1623,35,54
1681,661000,4,2,2140,14913,1,0,0,3,1832,308,2006,0,3203,35,61
